Workspace assembled successfully.
[2026-09-13 12:00:18 UTC] [backend] Execution started for submission f9f0026819f1
[2026-09-13 12:00:18 UTC] [backend] Requirement category: web
[2026-09-13 12:00:18 UTC] [backend] Workspace assembled at /var/lib/arcbench/executor-workspaces/c05bdf4129e16ebbaa9c7dc0483c4a27/f9f0026819f1/generation-1/workspace
[2026-09-13 12:00:18 UTC] [backend] Meter baseline captured for access key whitelist-scholar-liyao-ef8d2b087aa0
[2026-09-13 12:00:18 UTC] [backend] Connecting to Docker daemon
[2026-09-13 12:00:18 UTC] [backend] Docker daemon ping succeeded
[2026-09-13 12:00:18 UTC] [backend] Ensuring runner image is available: regt3h8hc.arc-bench.com/arcbench-runner:latest
[2026-09-13 12:00:18 UTC] [docker-build] Using existing runner image: regt3h8hc.arc-bench.com/arcbench-runner:latest
[2026-09-13 12:00:19 UTC] [backend] Container created: name=arcbench-f9f0026819f1-g1, id=eec36d3025e8fac65410c40df1f0e3127760ebcdf52d6e0d732b7c5263ad6d7a
[2026-09-13 12:00:19 UTC] [backend] Container start requested
[2026-09-13 12:00:19 UTC] [backend] Waiting for container to exit without timeout
[2026-09-13 12:00:19] [runner] Runner started with spec: {'agent_source': 'upload', 'runtime': 'python', 'submission_dir': '/workspace/submission', 'template_dir': '/workspace/template', 'project_dir': '/workspace/template', 'tests_dir': '/workspace/tests', 'arc_dir': '.arc', 'requirement_dir': 'requirements', 'output_dir': '/workspace/template', 'runner_events_path': '.arc/runner-events.jsonl', 'traceability_dir': '.arc/traceability', 'task': {'category': 'web', 'requirement_id': 'ticket-booking--ticket-booking', 'test_runner': 'playwright'}}
[2026-09-13 12:00:19] [runner] Source mirror configuration: apt_mirror=https://mirrors.aliyun.com/ubuntu (baked into runner image), npm_config=container npm config, pip_index_url=https://pypi.tuna.tsinghua.edu.cn/simple, pip_trusted_host=pypi.tuna.tsinghua.edu.cn, pip_extra_index_url=https://pypi.org/simple
[2026-09-13 12:00:19] [runner] Initializing traceability store at /workspace/template/.arc/traceability
[2026-09-13 12:00:19] [runner] Applying pip mirror configuration: PIP_INDEX_URL=https://pypi.tuna.tsinghua.edu.cn/simple, PIP_TRUSTED_HOST=pypi.tuna.tsinghua.edu.cn, PIP_EXTRA_INDEX_URL=https://pypi.org/simple, PIP_CACHE_DIR=/tmp/arcbench/pip-cache
[2026-09-13 12:00:19] [runner] Starting pip install attempt 1/3 with cache_dir=/tmp/arcbench/pip-cache
[2026-09-13 12:00:19] [runner] Executing agent-pip-install: python3 -m pip install --retries 10 --timeout 120 --resume-retries 8 --prefer-binary -r requirements.txt
[2026-09-13 12:00:19] [runner] agent-pip-install.stdout | Looking in indexes: https://pypi.tuna.tsinghua.edu.cn/simple, https://pypi.org/simple
[2026-09-13 12:25:08] [runner] generation-agent.stderr |       node_states.json
[2026-09-13 12:25:08] [runner] generation-agent.stdout |       scenarios.json
[2026-09-13 12:25:08] [runner] generation-agent.stderr |       requirements.json
[2026-09-13 12:25:08] [runner] generation-agent.stdout |       tests.json
[2026-09-13 12:25:08] [runner] generation-agent.stderr |       scenarios.json
[2026-09-13 12:25:08] [runner] generation-agent.stderr |       tests.json
[2026-09-13 12:25:08] [runner] generation-agent.stdout |   skill-output/
[2026-09-13 12:25:08] [runner] generation-agent.stderr |   skill-output/
[2026-09-13 12:25:08] [runner] generation-agent.stdout | [postflight] frontend/ and backend/ present at workspace root
[2026-09-13 12:25:08] [runner] generation-agent.stderr | [postflight] frontend/ and backend/ present at workspace root
[2026-09-13 12:25:08] [runner] generation-agent.stderr | [postflight] port 3000 already free
[2026-09-13 12:25:08] [runner] generation-agent.stdout | [postflight] port 3000 already free
[2026-09-13 12:25:08] [runner] generation-agent exit code: 0
[2026-09-13 12:25:08] [runner] Using container npm configuration for frontend: NPM_CONFIG_REGISTRY=<unset>, NPM_CONFIG_REPLACE_REGISTRY_HOST=npmjs
[2026-09-13 12:25:08] [runner] Waiting for npm dependency lock for frontend: /tmp/arcbench/npm-install-locks/14b378ee63d07874ae9577b83f4934ba13ebbfd34964b723eee75427eab036ff.lock
[2026-09-13 12:25:08] [runner] Acquired npm dependency lock for frontend
[2026-09-13 12:25:08] [runner] Executing frontend-npm-install: npm install --include=optional --no-audit --no-fund
[2026-09-13 12:25:08] [runner] frontend-npm-install.stdout | 
[2026-09-13 12:25:08] [runner] frontend-npm-install.stdout | up to date in 131ms
[2026-09-13 12:25:08] [runner] frontend-npm-install exit code: 0
[2026-09-13 12:25:08] [runner] Released npm dependency lock for frontend
[2026-09-13 12:25:08] [runner] Executing frontend-npm-build: npm run build
[2026-09-13 12:25:08] [runner] frontend-npm-build.stdout | 
[2026-09-13 12:25:08] [runner] frontend-npm-build.stdout | > ticket-frontend@1.0.0 build
[2026-09-13 12:25:08] [runner] frontend-npm-build.stdout | > node build.js
[2026-09-13 12:25:08] [runner] frontend-npm-build.stdout | 
[2026-09-13 12:25:08] [runner] frontend-npm-build exit code: 0
[2026-09-13 12:25:08] [runner] Using container npm configuration for backend: NPM_CONFIG_REGISTRY=<unset>, NPM_CONFIG_REPLACE_REGISTRY_HOST=npmjs
[2026-09-13 12:25:08] [runner] Waiting for npm dependency lock for backend: /tmp/arcbench/npm-install-locks/ee95a96c476e21387f9f2731593556768f5d45565b485a7a1de76582a75b5435.lock
[2026-09-13 12:25:08] [runner] Acquired npm dependency lock for backend
[2026-09-13 12:25:08] [runner] Executing backend-npm-install: npm install --include=optional --no-audit --no-fund
[2026-09-13 12:25:08] [runner] backend-npm-install.stdout | 
[2026-09-13 12:25:08] [runner] backend-npm-install.stdout | up to date in 129ms
[2026-09-13 12:25:08] [runner] backend-npm-install exit code: 0
[2026-09-13 12:25:08] [runner] Released npm dependency lock for backend
[2026-09-13 12:25:08] [runner] Starting background process template-app: npm run start
[2026-09-13 12:25:08] [runner] Waiting for template application server at http://127.0.0.1:3000 with timeout=120s
[2026-09-13 12:25:08] [runner] template-app.stdout | 
[2026-09-13 12:25:08] [runner] template-app.stdout | > ticket-backend@1.0.0 start
[2026-09-13 12:25:08] [runner] template-app.stdout | > node server.js
[2026-09-13 12:25:08] [runner] template-app.stdout | 
[2026-09-13 12:25:08] [runner] template-app.stdout | Server listening on port 3000
[2026-09-13 12:25:08] [runner] template-app.stdout | Server listening on port 3301
[2026-09-13 12:25:09] [runner] template application server became ready with status=200
[2026-09-13 12:25:09] [runner] Counting Playwright tests before execution
[2026-09-13 12:25:10] [runner] playwright-list.stdout | Listing tests:
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:101:1 › REQ-1.1: reject mismatched passwords without creating a signed-in session
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:109:1 › REQ-1.1: reject missing required registration values before creating a session
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:125:1 › REQ-1.1: reject malformed username, email, or password without signing in
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 12:25:10] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out
[2026-09-13 12:25:10] [runner] playwright-list.stdout | Total: 10 tests in 2 files
[2026-09-13 12:25:10] [runner] Starting Playwright test process: npx playwright test --workers=4
[2026-09-13 12:25:11] [runner] playwright-test.stdout | 
[2026-09-13 12:25:11] [runner] playwright-test.stdout | Running 10 tests using 2 workers
[2026-09-13 12:25:11] [runner] playwright-test.stdout | 
[2026-09-13 12:25:11] [runner] playwright-test.stdout | [1A[2K[1/10] REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password
[2026-09-13 12:25:11] [runner] playwright-test.stdout | [1A[2K[2/10] REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 12:25:11] [runner] template-app.stderr | node:fs:574
[2026-09-13 12:25:11] [runner] template-app.stderr |   return binding.open(
[2026-09-13 12:25:11] [runner] template-app.stderr |                  ^
[2026-09-13 12:25:11] [runner] template-app.stderr | 
[2026-09-13 12:25:11] [runner] template-app.stderr | Error: ENOENT: no such file or directory, open '/workspace/template/frontend/dist/favicon.ico'
[2026-09-13 12:25:11] [runner] template-app.stderr |     at Object.openSync (node:fs:574:18)
[2026-09-13 12:25:11] [runner] template-app.stderr |     at Object.readFileSync (node:fs:453:35)
[2026-09-13 12:25:11] [runner] template-app.stderr |     at serveFile (/workspace/template/backend/server.js:175:19)
[2026-09-13 12:25:11] [runner] template-app.stderr |     at Server.handleRequest (/workspace/template/backend/server.js:331:3)
[2026-09-13 12:25:11] [runner] template-app.stderr |     at Server.emit (node:events:524:28)
[2026-09-13 12:25:11] [runner] template-app.stderr |     at parserOnIncoming (node:_http_server:1141:12)
[2026-09-13 12:25:11] [runner] template-app.stderr |     at HTTPParser.parserOnHeadersComplete (node:_http_common:118:17) {
[2026-09-13 12:25:11] [runner] template-app.stderr |   errno: -2,
[2026-09-13 12:25:11] [runner] template-app.stderr |   code: 'ENOENT',
[2026-09-13 12:25:11] [runner] template-app.stderr |   syscall: 'open',
[2026-09-13 12:25:11] [runner] template-app.stderr |   path: '/workspace/template/frontend/dist/favicon.ico'
[2026-09-13 12:25:11] [runner] template-app.stderr | }
[2026-09-13 12:25:11] [runner] template-app.stderr | 
[2026-09-13 12:25:11] [runner] template-app.stderr | Node.js v20.19.3
[2026-09-13 12:25:21] [runner] playwright-test.stdout | [1A[2K  1) REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     [31mTest timeout of 10000ms exceeded.[39m
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoBeVisible[2m([22m[2m)[22m failed
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Locator: getByText('账户信息', { exact: true }).first()
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Expected: visible
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Error: element(s) not found
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     [2m  - Expect "toBeVisible" with timeout 10000ms[22m
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     [2m  - waiting for getByText('账户信息', { exact: true }).first()[22m
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       50 |
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       51 |   await openRegister(page);
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     > 52 |   await expect(page.getByText('账户信息', { exact: true }).first()).toBeVisible();
[2026-09-13 12:25:21] [runner] playwright-test.stdout |          |                                                                 ^
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       53 |   await expect(page.getByRole('combobox', { name: /证件类型/i })).toHaveValue(/^(?:|请选择证件类型)$/);
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       54 |   await expect(page.getByRole('combobox', { name: /优惠.*类型/i })).toHaveValue(/^(?:|请选择乘客类型)$/);
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       55 |   await expect(page.getByRole('combobox', { name: /国家\/地区代码/i })).toHaveValue('+86');
[2026-09-13 12:25:21] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.1-user-registration.spec.ts:52:65
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.1-user-registration--a1463-ccount-and-remain-signed-in/error-context.md
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout | [1A[2K  2) REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password ─────────
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     [31mTest timeout of 10000ms exceeded.[39m
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoBeVisible[2m([22m[2m)[22m failed
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Locator: getByLabel(/用户名|username/i)
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Expected: visible
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Error: element(s) not found
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     [2m  - Expect "toBeVisible" with timeout 10000ms[22m
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     [2m  - waiting for getByLabel(/用户名|username/i)[22m
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |        at support/e2e.ts:68
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       66 | export async function fillLabeledValue(page: Page, label: RegExp | string, value: string): Promise<void> {
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       67 |   const control = page.getByLabel(label);
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     > 68 |   await expect(control).toBeVisible();
[2026-09-13 12:25:21] [runner] playwright-test.stdout |          |                         ^
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       69 |   const tagName = await control.evaluate((element) => element.tagName.toLowerCase());
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       70 |   if (tagName === 'select') {
[2026-09-13 12:25:21] [runner] playwright-test.stdout |       71 |     const option = await control.locator('option').evaluateAll((options, requestedValue) => {
[2026-09-13 12:25:21] [runner] playwright-test.stdout |         at fillLabeledValue (/workspace/tests/support/e2e.ts:68:25)
[2026-09-13 12:25:21] [runner] playwright-test.stdout |         at fillRegistrationFields (/workspace/tests/support/e2e.ts:116:9)
[2026-09-13 12:25:21] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:111:9)
[2026-09-13 12:25:21] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.2-user-login.spec.ts:16:3
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.2-user-login-REQ-1-2-88232-valid-username-and-password/error-context.md
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:21] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout | [1A[2K[3/10] REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 12:25:22] [runner] playwright-test.stdout | [1A[2K[4/10] REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password
[2026-09-13 12:25:22] [runner] playwright-test.stdout | [1A[2K  3) REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password ─
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     Error: page.goto: net::ERR_CONNECTION_REFUSED at http://127.0.0.1:3301/
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     [2m  - navigating to "http://127.0.0.1:3301/", waiting until "load"[22m
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |        at support/e2e.ts:43
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       41 |
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       42 | export async function openHome(page: Page): Promise<void> {
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     > 43 |   await page.goto(baseUrl());
[2026-09-13 12:25:22] [runner] playwright-test.stdout |          |              ^
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       44 | }
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       45 |
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       46 | export async function openRegister(page: Page): Promise<void> {
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at openHome (/workspace/tests/support/e2e.ts:43:14)
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at openRegister (/workspace/tests/support/e2e.ts:47:9)
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:110:9)
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.2-user-login.spec.ts:28:9
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.2-user-login-REQ-1-2-3ff7e-ensitive-email-and-password/error-context.md
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout | [1A[2K  4) REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     Error: page.goto: net::ERR_CONNECTION_REFUSED at http://127.0.0.1:3301/
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     [2m  - navigating to "http://127.0.0.1:3301/", waiting until "load"[22m
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |        at support/e2e.ts:43
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       41 |
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       42 | export async function openHome(page: Page): Promise<void> {
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     > 43 |   await page.goto(baseUrl());
[2026-09-13 12:25:22] [runner] playwright-test.stdout |          |              ^
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       44 | }
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       45 |
[2026-09-13 12:25:22] [runner] playwright-test.stdout |       46 | export async function openRegister(page: Page): Promise<void> {
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at openHome (/workspace/tests/support/e2e.ts:43:14)
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at openRegister (/workspace/tests/support/e2e.ts:47:9)
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:110:9)
[2026-09-13 12:25:22] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.1-user-registration.spec.ts:79:9
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.1-user-registration--b73fb-reating-a-signed-in-session/error-context.md
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:22] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout | [1A[2K[5/10] REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 12:25:23] [runner] playwright-test.stdout | [1A[2K[6/10] REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 12:25:23] [runner] playwright-test.stdout | [1A[2K  5) REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     Error: page.goto: net::ERR_CONNECTION_REFUSED at http://127.0.0.1:3301/
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     [2m  - navigating to "http://127.0.0.1:3301/", waiting until "load"[22m
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |        at support/e2e.ts:43
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       41 |
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       42 | export async function openHome(page: Page): Promise<void> {
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     > 43 |   await page.goto(baseUrl());
[2026-09-13 12:25:23] [runner] playwright-test.stdout |          |              ^
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       44 | }
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       45 |
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       46 | export async function openRegister(page: Page): Promise<void> {
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at openHome (/workspace/tests/support/e2e.ts:43:14)
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at openRegister (/workspace/tests/support/e2e.ts:47:9)
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:110:9)
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.2-user-login.spec.ts:40:9
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.2-user-login-REQ-1-2-25a24-with-the-same-generic-error/error-context.md
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout | [1A[2K  6) REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     Error: page.goto: net::ERR_CONNECTION_REFUSED at http://127.0.0.1:3301/
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     [2m  - navigating to "http://127.0.0.1:3301/", waiting until "load"[22m
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |        at support/e2e.ts:43
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       41 |
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       42 | export async function openHome(page: Page): Promise<void> {
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     > 43 |   await page.goto(baseUrl());
[2026-09-13 12:25:23] [runner] playwright-test.stdout |          |              ^
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       44 | }
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       45 |
[2026-09-13 12:25:23] [runner] playwright-test.stdout |       46 | export async function openRegister(page: Page): Promise<void> {
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at openHome (/workspace/tests/support/e2e.ts:43:14)
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at openRegister (/workspace/tests/support/e2e.ts:47:9)
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:110:9)
[2026-09-13 12:25:23] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.1-user-registration.spec.ts:91:9
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.1-user-registration--66e1f-l-with-a-different-username/error-context.md
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:23] [runner] playwright-test.stdout | 
[2026-09-13 12:25:24] [runner] playwright-test.stdout | [1A[2K[7/10] REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out
[2026-09-13 12:25:24] [runner] playwright-test.stdout | [1A[2K[8/10] REQ-1.1-user-registration.spec.ts:101:1 › REQ-1.1: reject mismatched passwords without creating a signed-in session
[2026-09-13 12:25:24] [runner] playwright-test.stdout | [1A[2K  7) REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out ──────
[2026-09-13 12:25:24] [runner] playwright-test.stdout | 
[2026-09-13 12:25:24] [runner] playwright-test.stdout |     Error: page.goto: net::ERR_CONNECTION_REFUSED at http://127.0.0.1:3301/
[2026-09-13 12:25:24] [runner] playwright-test.stdout |     Call log:
[2026-09-13 12:25:24] [runner] playwright-test.stdout |     [2m  - navigating to "http://127.0.0.1:3301/", waiting until "load"[22m
[2026-09-13 12:25:24] [runner] playwright-test.stdout | 
[2026-09-13 12:25:24] [runner] playwright-test.stdout | 
[2026-09-13 12:25:24] [runner] playwright-test.stdout |        at support/e2e.ts:43
[2026-09-13 12:25:24] [runner] playwright-test.stdout | 
[2026-09-13 12:25:24] [runner] playwright-test.stdout |       41 |
[2026-09-13 12:25:24] [runner] playwright-test.stdout |       42 | export async function openHome(page: Page): Promise<void> {
[2026-09-13 12:25:24] [runner] playwright-test.stdout |     > 43 |   await page.goto(baseUrl());
[2026-09-13 12:25:24] [runner] playwright-test.stdout |          |              ^
[2026-09-13 12:25:24] [runner] playwright-test.stdout |       44 | }
[2026-09-13 12:25:24] [runner] playwright-test.stdout |       45 |
[2026-09-13 12:25:24] [runner] playwright-test.stdout |       46 | export async function openRegister(page: Page): Promise<void> {
[2026-09-13 12:25:24] [runner] playwright-test.stdout |         at openHome (/workspace/tests/support/e2e.ts:43:14)
[2026-09-13 12:25:24] [runner] playwright-test.stdout |         at openRegister (/workspace/tests/support/e2e.ts:47:9)
[2026-09-13 12:25:24] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:110:9)
[2026-09-13 12:25:24] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.2-user-login.spec.ts:61:9
[2026-09-13 12:25:24] [runner] playwright-test.stdout | 
[2026-09-13 12:25:24] [runner] playwright-test.stdout |     Error Context: test-results/REQ-1.2-user-login-REQ-1-2-5845e-account-and-stay-logged-out/error-context.md
